pitch_type,pitch_id,game_date,start_speed,x0,z0,player_name,batter,pitcher,events,description,spin_dir,spin_rate,break_angle,break_length,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,px,pz,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs,tfs_zulu,catcher,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,hit_speed,hit_angle,effective_speed,release_spin_rate,release_extension,game_pk
CU,298,2017-04-09,82.11,-0.720570363833316,6.34218821926349,Noah Syndergaard,450172,592789,Sac Bunt,In play out(s),76.617,215.876,-3.1,9.4,4,Edinson Volquez out on a sacrifice bunt catcher Rene Rivera to second baseman Neil Walker.   Derek Dietrich to 3rd.    Miguel Rojas to 2nd.,R ,R,R,NYM,MIA,X,2,4,1,2,2017,1.206088744004772,-0.286904231374477,-0.414785981786959,2.25790845824709,null,518618,500743,1,5,top,128.87,196.02,14019,2017-04-10T01:40:19Z,425784,427413,170410_014028,0.35,-119.238339246014,-2.65,1.73,24.2,-32.58,3.32,1.51,null,null,null,80.84,2038,5.65,490185
SI,294,2017-04-09,96.42,-0.734704198118909,6.12987263364716,Noah Syndergaard,450172,592789,Sac Bunt,Foul Bunt,220.97,2822.05,51.5,4.4,4,Edinson Volquez out on a sacrifice bunt catcher Rene Rivera to second baseman Neil Walker.   Derek Dietrich to 3rd.    Miguel Rojas to 2nd.,R ,R,R,NYM,MIA,S,2,4,0,0,2017,-9.018484011647617,10.385058763006825,-0.286692509820429,2.56503322041753,null,518618,500743,1,5,top,128.87,196.02,13750,2017-04-10T01:37:50Z,425784,427413,170410_013756,4.47,-139.79075548072,-7.72,-17.83,31.78,-11.64,3.32,1.51,null,null,null,95.41,2135,5.92,490185
SL,295,2017-04-09,91.88,-0.560852855291485,6.25098591836054,Noah Syndergaard,450172,592789,Sac Bunt,Ball,178.956,1186.217,-2.3,5,12,Edinson Volquez out on a sacrifice bunt catcher Rene Rivera to second baseman Neil Walker.   Derek Dietrich to 3rd.    Miguel Rojas to 2nd.,R ,R,R,NYM,MIA,B,2,4,0,1,2017,0.1100448981074868,6.025966850898984,0.82574303596883,2.60650610980541,null,518618,500743,1,5,top,128.87,196.02,13823,2017-04-10T01:38:23Z,425784,427413,170410_013830,3.62,-133.477313647626,-5.59,0.2,27.73,-21.26,3.32,1.51,null,null,null,91.84,2049,6.27,490185
SL,297,2017-04-09,89.92,-0.650540307687466,6.20172149231333,Noah Syndergaard,450172,592789,Sac Bunt,Called Strike,205.511,938.568,6.6,6.1,6,Edinson Volquez out on a sacrifice bunt catcher Rene Rivera to second baseman Neil Walker.   Derek Dietrich to 3rd.    Miguel Rojas to 2nd.,R ,R,R,NYM,MIA,S,2,4,1,1,2017,-2.107770577119612,4.41659262904476,0.413419186774918,2.21463638106072,null,518618,500743,1,5,top,128.87,196.02,13935,2017-04-10T01:39:35Z,425784,427413,170410_013940,3.45,-130.594444807826,-5.52,-3.64,27.59,-24.55,3.32,1.51,null,null,null,89.66,2084,6.23,490185
SL,406,2017-04-09,91.56,-0.600134393424658,6.22705800841433,Noah Syndergaard,518618,592789,Groundout,Ball,187.642,822.105,0.3,5.8,14,Derek Dietrich grounds out first baseman Lucas Duda to pitcher Noah Syndergaard.  ,R ,L,R,NYM,MIA,B,3,4,2,2,2017,-0.554079903725468,4.128430668049056,1.18907233005158,2.04989086267198,null,null,null,2,7,top,126.93,201.52,21456,2017-04-10T02:14:56Z,425784,427413,170410_021502,4.91,-132.971817394563,-6.33,-1,25.75,-24.71,3.41,1.57,null,null,null,91.09,2164,5.89,490185
CH,407,2017-04-09,89.08,-0.467912180248972,6.19669994927547,Noah Syndergaard,518618,592789,Groundout,In play out(s),242.42,2380.68,38.3,7,11,Derek Dietrich grounds out first baseman Lucas Duda to pitcher Noah Syndergaard.  ,R ,L,R,NYM,MIA,X,3,4,3,2,2017,-11.05818622324741,5.776036754732412,-0.768694481646629,2.95168537409242,null,null,null,2,7,top,126.93,201.52,21521,2017-04-10T02:15:21Z,425784,427413,170410_021526,2.91,-129.551759144899,-3.95,-18.84,26.39,-22.33,3.41,1.57,7,69.7,-21.38,89.21,1618,6.34,490185
CU,402,2017-04-09,85.47,-0.672082271633429,6.18772748864299,Noah Syndergaard,518618,592789,Groundout,Ball,80.507,494.187,-7.2,9.1,14,Derek Dietrich grounds out first baseman Lucas Duda to pitcher Noah Syndergaard.  ,R ,L,R,NYM,MIA,B,3,4,0,0,2017,2.694126051691692,-0.450486665404963,0.143288563996808,0.351430144422532,null,null,null,2,7,top,126.93,201.52,21330,2017-04-10T02:13:30Z,425784,427413,170410_021335,1.14,-123.995230259522,-7.51,4.17,26.37,-32.87,3.41,1.57,null,null,null,84.09,2267,5.69,490185
SI,403,2017-04-09,97.57,-0.518301083273151,6.30289464353877,Noah Syndergaard,518618,592789,Groundout,Ball,225.249,2700.902,50.2,4.5,12,Derek Dietrich grounds out first baseman Lucas Duda to pitcher Noah Syndergaard.  ,R ,L,R,NYM,MIA,B,3,4,1,0,2017,-9.194770928056055,9.114924838999176,0.303315153436882,3.88005480081166,null,null,null,2,7,top,126.93,201.52,21354,2017-04-10T02:13:54Z,425784,427413,170410_021358,5.65,-141.672253576651,-4.35,-18.73,31.66,-13.61,3.41,1.57,null,null,null,97.11,2282,6.09,490185
SL,404,2017-04-09,91.77,-0.456379220202436,6.17321090579025,Noah Syndergaard,518618,592789,Groundout,Called Strike,174.07,643.206,-2,6,6,Derek Dietrich grounds out first baseman Lucas Duda to pitcher Noah Syndergaard.  ,R ,L,R,NYM,MIA,S,3,4,2,0,2017,0.3331411905306948,3.2065289299431483,0.328635168278263,2.26956466412923,null,null,null,2,7,top,126.93,201.52,21411,2017-04-10T02:14:11Z,425784,427413,170410_021416,1.97,-133.513593915863,-5.41,0.61,24.1,-26.29,3.41,1.57,null,null,null,91.93,2146,6.03,490185
SL,405,2017-04-09,90.7,-0.465212863826789,6.16424699881266,Noah Syndergaard,518618,592789,Groundout,Swinging Strike,185.217,868.401,0.6,5.8,14,Derek Dietrich grounds out first baseman Lucas Duda to pitcher Noah Syndergaard.  ,R ,L,R,NYM,MIA,S,3,4,2,1,2017,-0.401210199280324,4.392683251540812,0.601078816604592,1.13387038587583,null,null,null,2,7,top,126.93,201.52,21430,2017-04-10T02:14:30Z,425784,427413,170410_021435,2.93,-131.790376839919,-8.54,-0.72,23.58,-24.32,3.41,1.57,null,null,null,90.68,2201,6,490185
SI,225,2017-04-09,98,-0.446317010195795,6.14210255370301,Noah Syndergaard,592885,592789,Groundout,Foul,230.439,2562.577,46.6,5,1,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,S,3,4,3,2,2017,-9.46380464309922,7.818139979533188,-0.291039024748401,3.04967138498191,null,null,null,0,4,top,126.4,203.4,11635,2017-04-10T01:16:35Z,425784,427413,170410_011640,3.89,-142.364261625029,-5.81,-19.39,33.25,-16.16,3.66,1.68,null,null,null,97.94,2284,6.38,490185
SI,226,2017-04-09,99.19,-0.37747483627022,6.12406236464581,Noah Syndergaard,592885,592789,Groundout,Foul,218.219,2706.777,50.6,3.9,3,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,S,3,4,3,2,2017,-7.937328631704899,10.079233161216203,0.522550580280796,3.12901774002991,null,null,null,0,4,top,126.4,203.4,11700,2017-04-10T01:17:00Z,425784,427413,170410_011705,5.48,-144.003997076982,-6.56,-16.62,34.28,-11.07,3.66,1.68,null,null,null,99.26,2232,6.5,490185
CU,227,2017-04-09,85.74,-0.516390937672965,6.18520639600504,Noah Syndergaard,592885,592789,Groundout,In play out(s),62.17,526.796,-6.8,9.1,9,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,X,3,4,3,2,2017,2.540018343697656,-1.340861143153812,0.260901707040506,1.75757342073804,null,null,null,0,4,top,126.4,203.4,11725,2017-04-10T01:17:25Z,425784,427413,170410_011730,1.1,-124.632624918074,-3.94,4,24.64,-34.29,3.66,1.68,3,78.6,-35.97,84.93,2279,5.78,490185
SI,220,2017-04-09,95.78,-0.513801049754311,6.32979170946862,Noah Syndergaard,592885,592789,Groundout,Ball,237.442,2678.028,47.6,6,11,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,B,3,4,0,0,2017,-11.09990379082392,7.086983239276405,-1.29576354945849,3.5305544111267,null,null,null,0,4,top,126.4,203.4,11501,2017-04-10T01:15:01Z,425784,427413,170410_011506,1.81,-139.04703006861,-4.32,-21.63,32.49,-18.36,3.9,2.08,null,null,null,94.63,2179,5.84,490185
SI,221,2017-04-09,96.73,-0.356469960328694,6.22576678221358,Noah Syndergaard,592885,592789,Groundout,Called Strike,229.06,2737.965,48.9,5.2,7,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,S,3,4,1,0,2017,-10.06263370168987,8.7284748563094,-0.554689234157938,2.01897324339893,null,null,null,0,4,top,126.4,203.4,11517,2017-04-10T01:15:17Z,425784,427413,170410_011522,3.07,-140.264017343498,-8.96,-20,32.47,-14.83,3.66,1.68,null,null,null,95.85,2326,6.02,490185
SI,222,2017-04-09,96.71,-0.521259378560853,6.31207779678465,Noah Syndergaard,592885,592789,Groundout,Ball,227.59,2666.572,49.3,5,11,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,B,3,4,1,1,2017,-9.60069661961232,8.7695181927828,-1.09694539201731,3.45912067175221,null,null,null,0,4,top,126.4,203.4,11532,2017-04-10T01:15:32Z,425784,427413,170410_011537,1.85,-140.394784966894,-5.22,-19.05,33.48,-14.77,3.66,1.68,null,null,null,95.9,2282,6.07,490185
SL,223,2017-04-09,92.79,-0.428598747341526,6.06751976269915,Noah Syndergaard,592885,592789,Groundout,Ball,181.969,1069.378,-1.1,5.3,14,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,B,3,4,2,1,2017,-0.184375306808988,5.358335829675624,1.30870101135863,0.146193889211408,null,null,null,0,4,top,126.4,203.4,11548,2017-04-10T01:15:48Z,425784,427413,170410_011553,4.7,-134.539594338852,-11.61,-0.34,26.69,-22.26,3.66,1.68,null,null,null,92.78,2147,6.29,490185
SI,224,2017-04-09,97.4,-0.421835866630516,6.17359809060824,Noah Syndergaard,592885,592789,Groundout,Foul,233.979,2924.726,51.8,5.6,5,Christian Yelich grounds out to first baseman Lucas Duda.  ,R ,L,R,NYM,MIA,S,3,4,3,1,2017,-11.44626746467336,8.322301861518229,0.179451768708177,2.62567668507672,null,null,null,0,4,top,126.4,203.4,11610,2017-04-10T01:16:10Z,425784,427413,170410_011620,5.81,-141.391837969883,-7.12,-23.05,33.76,-15.41,3.66,1.68,null,null,null,null,null,null,490185
CH,186,2017-04-09,90.9,-0.440279380446176,5.99281378804048,Noah Syndergaard,592663,592789,Single,In play no out,229.744,2775.477,45.3,6,13,Marlins challenged (play at 1st) call on the field was overturned: J.  T.   Realmuto singles on a ground ball to second baseman Neil Walker.,R ,R,R,NYM,MIA,X,4,4,1,2,2017,-11.04231869549890,9.349889715195037,-0.202790244464842,0.993305328052267,null,null,null,2,3,top,149.68,154.84,10234,2017-04-10T01:02:34Z,425784,427413,170410_010239,4.33,-131.709029287103,-9.89,-19.23,30.23,-15.89,3.41,1.57,3,38.6,-36.98,90.31,1904,6.34,490185
SI,180,2017-04-09,98.79,-0.734624631061276,6.07345773185649,Noah Syndergaard,592663,592789,Single,Called Strike,232.529,2981.568,53.2,5.4,5,Marlins challenged (play at 1st) call on the field was overturned: J.  T.   Realmuto singles on a ground ball to second baseman Neil Walker.,R ,R,R,NYM,MIA,S,4,4,0,0,2017,-11.44530918467016,8.772797637179785,-0.141472121928877,2.3993844720489,null,543829,null,2,3,top,149.68,154.84,10105,2017-04-10T01:01:05Z,425784,427413,170410_010110,5.82,-143.094569111883,-7.76,-23.34,38.09,-14.28,3.32,1.51,null,null,null,97.73,2225,6.29,490185
SL,184,2017-04-09,94.59,-0.409925229507024,6.18181639047224,Noah Syndergaard,592663,592789,Single,Ball,194.874,1471.241,7.3,4.4,14,Marlins challenged (play at 1st) call on the field was overturned: J.  T.   Realmuto singles on a ground ball to second baseman Neil Walker.,R ,R,R,NYM,MIA,B,4,4,0,1,2017,-1.866221000808708,7.025621757562847,1.05992097852162,1.362613802212,null,null,null,2,3,top,149.68,154.84,10202,2017-04-10T01:02:02Z,425784,427413,170410_010207,4.65,-137.191218731075,-9.62,-3.57,29.15,-18.73,3.41,1.57,null,null,null,94.31,2143,6.21,490185
SI,185,2017-04-09,99.68,-0.286847545474745,6.19997437879513,Noah Syndergaard,592663,592789,Single,Called Strike,225.19,2926.527,53.6,4.6,6,Marlins challenged (play at 1st) call on the field was overturned: J.  T.   Realmuto singles on a ground ball to second baseman Neil Walker.,R ,R,R,NYM,MIA,S,4,4,1,1,2017,-9.945778067429831,9.87958457045364,0.680777209905721,2.32291437657906,null,null,null,2,3,top,149.68,154.84,10217,2017-04-10T01:02:17Z,425784,427413,170410_010222,6.39,-144.315815054037,-8.92,-20.65,38.39,-11.66,3.41,1.57,null,null,null,98.72,2181,6.35,490185
SL,5,2017-04-09,93.71,-0.545014007195115,6.29142059532778,Noah Syndergaard,543829,592789,Strikeout,Foul,187.188,1374.876,1.8,4.5,12,Dee Gordon strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,0,2,2017,-0.860026435650651,6.8172672733540445,1.09703362327604,2.50448375018214,null,null,null,0,1,top,0,0,1033,2017-04-10T00:10:33Z,425784,427413,170410_001038,4.71,-136.047476441539,-6.57,-1.61,29.53,-19.38,3.32,1.51,null,null,null,93.22,2155,6.09,490185
SI,6,2017-04-09,99.39,-0.628778628106399,6.342821313082,Noah Syndergaard,543829,592789,Strikeout,Foul,223.486,2701.348,52,4.4,11,Dee Gordon strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,0,2,2017,-8.912381160903864,9.396047363709984,-0.6046193230543,4.13085059955841,null,null,null,0,1,top,0,0,1051,2017-04-10T00:10:51Z,425784,427413,170410_001056,3.33,-144.221611419373,-4.01,-18.48,38.39,-12.69,3.32,1.51,null,null,null,98.58,2250,6.31,490185
SL,7,2017-04-09,93.35,-0.477482914076428,6.20578417189281,Noah Syndergaard,543829,592789,Strikeout,Swinging Strike,171.142,1003.501,-5.4,5.3,14,Dee Gordon strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,0,2,2017,0.7728376189085893,4.958267457810072,1.30723625423245,1.87691003050288,null,null,null,0,1,top,0,0,1116,2017-04-10T00:11:16Z,425784,427413,170410_001121,4.51,-135.515055778601,-7.33,1.44,28.37,-22.91,3.32,1.51,null,null,null,92.95,2002,6.08,490185
SI,3,2017-04-09,98.39,-0.556594276558443,6.22884694665387,Noah Syndergaard,543829,592789,Strikeout,Called Strike,233.847,2813.167,50.5,5.6,13,Dee Gordon strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,0,0,2017,-10.96456747425621,8.010900388980527,-0.850822326413941,2.50492184584169,null,null,null,0,1,top,0,0,1001,2017-04-10T00:10:01Z,425784,427413,170410_001006,3.16,-142.674490768899,-7.61,-22.34,36.38,-15.85,3.57,1.69,null,null,null,97.41,2154,6.16,490185
SI,4,2017-04-09,98.35,-0.472375012602521,6.3230640174408,Noah Syndergaard,543829,592789,Strikeout,Foul,234.511,2890.486,51.9,5.6,1,Dee Gordon strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,0,1,2017,-11.39963532042115,8.127645008231232,-0.419878938446808,3.09221920824486,null,null,null,0,1,top,0,0,1016,2017-04-10T00:10:16Z,425784,427413,170410_001021,4.28,-142.577445049343,-6.24,-23.13,37.16,-15.68,3.32,1.51,null,null,null,96.83,2262,5.93,490185
SI,19,2017-04-09,99.5,-0.400747274503099,6.3847961275503,Noah Syndergaard,592885,592789,Strikeout,Ball,233.098,2760.677,51.9,5.1,12,Christian Yelich called out on strikes.  ,R ,L,R,NYM,MIA,B,0,0,1,2,2017,-10.49986601820861,7.8838265088920885,0.182339466645199,4.71001826935228,null,null,null,2,1,top,0,0,1348,2017-04-10T00:13:48Z,425784,427413,170410_001353,5.53,-144.49466135663,-2,-21.99,36.66,-15.66,3.49,1.6,null,null,null,99.6,2081,6.65,490185
FF,20,2017-04-09,99.48,-0.497114631555713,6.19315260311576,Noah Syndergaard,592885,592789,Strikeout,Ball,205.127,2510.091,39.5,2.8,12,Christian Yelich called out on strikes.  ,R ,L,R,NYM,MIA,B,0,0,2,2,2017,-5.075484900528576,10.820839396362503,0.896938341799475,3.46660955008275,null,null,null,2,1,top,0,0,1409,2017-04-10T00:14:09Z,425784,427413,170410_001414,5.82,-144.170044735324,-6.04,-10.59,36.15,-9.59,3.49,1.6,null,null,null,98.3,2133,6.02,490185
SL,21,2017-04-09,92.44,-0.585673388687782,6.21979844948805,Noah Syndergaard,592885,592789,Strikeout,Called Strike,162.511,788.028,-5,5.9,8,Christian Yelich called out on strikes.  ,R ,L,R,NYM,MIA,S,0,0,3,2,2017,1.1932485973504667,3.7867916109142197,-0.10959307052388,1.70600561829234,null,null,null,2,1,top,0,0,1432,2017-04-10T00:14:32Z,425784,427413,170410_001437,0.85,-134.324264162633,-7.26,2.19,27.51,-25.22,3.49,1.6,null,null,null,92.5,1976,6.27,490185
SI,16,2017-04-09,100.41,-0.602669832533869,6.20996021634346,Noah Syndergaard,592885,592789,Strikeout,Ball,230.083,3007.932,56.4,5.3,13,Christian Yelich called out on strikes.  ,R ,L,R,NYM,MIA,B,0,0,0,0,2017,-10.97937304528092,9.185411880052763,-1.78439109293739,2.21420926767512,null,null,null,2,1,top,0,0,1246,2017-04-10T00:12:46Z,425784,427413,170410_001251,0.69,-145.51869393317,-9.15,-23.14,39.59,-12.81,3.49,1.6,null,null,null,99.44,2141,6.33,490185
CU,17,2017-04-09,84.95,-0.780253386324275,6.27689596222349,Noah Syndergaard,592885,592789,Strikeout,Called Strike,107.786,469.385,-6.7,8.4,7,Christian Yelich called out on strikes.  ,R ,L,R,NYM,MIA,S,0,0,1,0,2017,2.472390648889764,0.7931560371362015,-0.602430590670305,2.1010149954015,null,null,null,2,1,top,0,0,1303,2017-04-10T00:13:03Z,425784,427413,170410_001308,-0.35,-123.352578511432,-3.8,3.8,25.09,-30.95,3.49,1.6,null,null,null,83.69,2267,5.62,490185
SI,18,2017-04-09,100.02,-0.386001068793593,6.23320851042955,Noah Syndergaard,592885,592789,Strikeout,Foul,220.905,2843.042,53,4.2,6,Christian Yelich called out on strikes.  ,R ,L,R,NYM,MIA,S,0,0,1,1,2017,-8.874578932782985,10.242857946014952,0.550163722274411,2.68288670164121,null,null,null,2,1,top,0,0,1321,2017-04-10T00:13:21Z,425784,427413,170410_001327,5.93,-144.963559378766,-8.22,-18.6,38.61,-10.7,3.49,1.6,null,null,null,99.28,2060,6.41,490185
SI,108,2017-04-09,98.24,-0.461636031944826,6.41923560316032,Noah Syndergaard,519317,592789,Strikeout,Called Strike,224.675,2533.208,45.9,4.5,3,Giancarlo Stanton called out on strikes.  ,R ,R,R,NYM,MIA,S,0,0,0,2,2017,-8.498639832099624,8.595237092211228,0.383825092094279,3.46588386927021,null,null,null,0,2,top,0,0,4012,2017-04-10T00:40:12Z,425784,427413,170410_004021,5.49,-142.586081572198,-5.75,-17.51,32.63,-14.47,3.66,1.68,null,null,null,97.7,2159,6.11,490185
SL,106,2017-04-09,92.33,-0.567688822806028,6.38896900359795,Noah Syndergaard,519317,592789,Strikeout,Foul,192.474,1292.713,4.7,4.8,14,Giancarlo Stanton called out on strikes.  ,R ,R,R,NYM,MIA,S,0,0,0,0,2017,-1.440150415922688,6.508977168918024,0.802126536002917,2.64567968530108,null,null,null,0,2,top,0,0,3934,2017-04-10T00:39:34Z,425784,427413,170410_003935,4.13,-134.20935735197,-6.09,-2.58,27.26,-20.5,3.66,1.68,null,null,null,91.87,0,5.93,490185
SL,107,2017-04-09,92.62,-0.563903341950656,6.38357713252243,Noah Syndergaard,519317,592789,Strikeout,Swinging Strike,174.544,904.467,-4.2,5.5,14,Giancarlo Stanton called out on strikes.  ,R ,R,R,NYM,MIA,S,0,0,0,1,2017,0.4323004190418767,4.524477322126152,1.55366489966101,2.52573473226241,null,null,null,0,2,top,0,0,3955,2017-04-10T00:39:55Z,425784,427413,170410_004000,5.49,-134.532623181157,-5.8,0.8,27.3,-23.82,3.66,1.68,null,null,null,92.59,2119,6.22,490185
CH,115,2017-04-09,88.29,-0.595170660131565,6.04685665032285,Noah Syndergaard,571506,592789,Strikeout,Ball,237.2,2393.033,37.3,7.1,13,Justin Bour strikes out swinging.  ,R ,L,R,NYM,MIA,B,0,0,1,2,2017,-10.75468884312700,6.930693534237395,-1.30289374102851,0.414679468847551,null,null,null,1,2,top,0,0,4138,2017-04-10T00:41:38Z,425784,427413,170410_004144,1.73,-128.016227709885,-10.09,-17.75,27.78,-20.74,3.49,1.6,null,null,null,87.96,1753,6.39,490185
SL,116,2017-04-09,93.96,-0.401253968956218,6.1795723086773,Noah Syndergaard,571506,592789,Strikeout,Swinging Strike,186.119,958.71,0.7,5.3,14,Justin Bour strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,2,2,2017,-0.510226019550033,4.758350348586192,0.733274142356715,1.87292827904757,null,null,null,1,2,top,0,0,4156,2017-04-10T00:41:56Z,425784,427413,170410_004201,3.23,-136.402090782184,-7.29,-0.96,30.07,-23.21,3.49,1.6,null,null,null,93.57,2149,6.19,490185
SI,112,2017-04-09,97.89,-0.490256941931784,6.34752190438424,Noah Syndergaard,571506,592789,Strikeout,Ball,241.131,2729.133,48,6.1,11,Justin Bour strikes out swinging.  ,R ,L,R,NYM,MIA,B,0,0,0,0,2017,-11.50696453227052,6.344019874221084,-0.834535686750744,3.39280724450937,null,null,null,1,2,top,0,0,4048,2017-04-10T00:40:48Z,425784,427413,170410_004052,3.22,-142.193381396001,-4.84,-23.42,34.34,-19.26,3.49,1.6,null,null,null,97.65,2259,6.37,490185
CH,113,2017-04-09,90.31,-0.523133457656142,6.10382408125716,Noah Syndergaard,571506,592789,Strikeout,Swinging Strike,242.223,2529.61,39.6,7,13,Justin Bour strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,1,0,2017,-11.65419188985403,6.138385486733329,-0.106743167815833,1.40268067378418,null,null,null,1,2,top,0,0,4102,2017-04-10T00:41:02Z,425784,427413,170410_004109,4.99,-131.00658370398,-7.98,-20.21,28.23,-21.53,3.49,1.6,null,null,null,89.89,1780,6.24,490185
CH,114,2017-04-09,89.79,-0.643091299513376,6.13160589565077,Noah Syndergaard,571506,592789,Strikeout,Swinging Strike,237.849,2346.089,37.6,6.7,13,Justin Bour strikes out swinging.  ,R ,L,R,NYM,MIA,S,0,0,1,1,2017,-10.37791379689520,6.522707737532604,-0.896934250981508,1.73452452076625,null,null,null,1,2,top,0,0,4119,2017-04-10T00:41:19Z,425784,427413,170410_004124,2.82,-130.387167464841,-7.24,-17.85,27.61,-20.95,3.49,1.6,null,null,null,89.75,1793,6.39,490185
CH,124,2017-04-09,90.73,-0.414109520232939,6.11375733108738,Noah Syndergaard,542303,592789,Strikeout,Swinging Strike,247.207,2213.206,34.7,7.1,5,Marcell Ozuna strikes out swinging.  ,R ,R,R,NYM,MIA,S,0,0,2,2,2017,-10.49276449369212,4.409122709351916,0.103644621929594,2.42881976608934,null,null,null,2,2,top,0,0,4347,2017-04-10T00:43:47Z,425784,427413,170410_004352,4.91,-131.864013168474,-4.93,-18.55,27.04,-24.38,3.41,1.57,null,null,null,91.09,1901,6.49,490185
SL,120,2017-04-09,93.85,-0.48981913625814,6.2875394032531,Noah Syndergaard,542303,592789,Strikeout,Called Strike,198.222,1045.461,5.9,5.2,6,Marcell Ozuna strikes out swinging.  ,R ,R,R,NYM,MIA,S,0,0,0,0,2017,-1.634381542442148,4.9642942602639835,0.303348107629285,2.44490422199249,null,null,null,2,2,top,0,0,4228,2017-04-10T00:42:28Z,425784,427413,170410_004233,2.7,-136.300333318343,-6.09,-3.07,30.24,-22.84,3.41,1.57,null,null,null,93.6,2096,6.26,490185
SI,121,2017-04-09,98,-0.41164483450478,6.32916359384267,Noah Syndergaard,542303,592789,Strikeout,Ball,219.386,2989.358,58.7,4.3,11,Marcell Ozuna strikes out swinging.  ,R ,R,R,NYM,MIA,B,0,0,0,1,2017,-9.209241293159172,11.216656904118192,-1.31492768814339,3.44867696950554,null,null,null,2,2,top,0,0,4245,2017-04-10T00:42:45Z,425784,427413,170410_004250,0.81,-142.103253594241,-6.33,-18.58,36.61,-9.54,4.06,1.98,null,null,null,96.77,2194,6.06,490185
CH,122,2017-04-09,90.53,-0.615970365285946,6.01137027247712,Noah Syndergaard,542303,592789,Strikeout,Ball,248.002,2870.694,43.1,7.9,13,Marcell Ozuna strikes out swinging.  ,R ,R,R,NYM,MIA,B,0,0,1,1,2017,-13.9224097174752,5.624315039939652,-0.38863558980827,0.603965346596349,null,null,null,2,2,top,0,0,4305,2017-04-10T00:43:05Z,425784,427413,170410_004310,5.25,-131.206470604881,-9.61,-24.07,29.87,-22.45,3.41,1.57,null,null,null,90.07,1775,6.4,490185
SI,123,2017-04-09,99.11,-0.314437268263743,6.20905125661511,Noah Syndergaard,542303,592789,Strikeout,Called Strike,223.213,2758.942,50.2,4.4,14,Marcell Ozuna strikes out swinging.  ,R ,R,R,NYM,MIA,S,0,0,2,1,2017,-8.969177427918192,9.546584564989356,0.825253479981473,2.29096241649063,null,null,null,2,2,top,0,0,4326,2017-04-10T00:43:26Z,425784,427413,170410_004330,6.53,-143.679710086377,-8.94,-18.71,33.96,-12.26,3.41,1.57,null,null,null,98.82,2104,6.37,490185
